204326,501266,149659,90870,901089|379649|116067|805273|828547|432056|985352|75194|303209|363055|506426|656114|309138|473544|523397|,939147|883835|870244|862334|828575|257304|977425|930760|698143|921200|992417|242243|557040|77974|854870|,441171|905903|455423|274233|55368|36117|976005|535306|912815|785462|804983|346641|585844|966307|952282|,594579|327922|13232|773185|11168|81817|634896|694980|206601|261691|292188|289056|931568|706867|261426|,438059|506552|299762|346682|45554|816346|788135|288132|96881|843353|957003|745421|153774|466254|401158|,913313|729906|370973|981633|669850|509989|816840|658569|763014|636485|306530|874908|714599|182210|618267|,54996|748372|39162|43194|690605|241084|922444|466410|534709|647498|968731|584427|726287|577701|543905|,465577|862307|905743|115565|948842|815526|950253|470458|485216|577409|148261|652846|396958|210336|751267|,545772|717352|904410|159287|663702|378723|166968|378904|212962|984683|519524|310668|193495|389571|7792|,521119|932453|342183|750079|962384|277983|286270|157460|512780|249750|985387|972213|603986|906771|669443|,756027|409269|796208|345177|443641|692352|848659|710196|138439|131699|851080|995426|516586|372780|701179|,725734|855713|831841|922319|731404|757454|965450|713245|365022|848576|765851|655692|49903|562009|231983|,1569,60326,5329,1570,50046048049000000000000000000000000000001565,51052051055046053051000000000000000000001565,48046048050000000000000000000000000000001565,48046048055000000000000000000000000000001565,66000000000000000000000000000000000000001565,71000000000000000000000000000000000000001565,49057057051045049050045048053000000000001565,49057057052045048049045048056000000000001565,49057057052045048049045048050000000000001565,78079078070000000000000000000000000000001565,84082085067076000000000000000000000000001565,121046032102108117102102105108121032112102676,11
166793,261076,280545,725312,306531|844658|390630|986387|567814|35059|976333|468977|778706|6355|386170|484879|902680|358166|759511|,147151|608561|89756|634053|963359|703418|932428|213085|170112|777647|336686|949217|154401|374179|257365|,597893|22185|307417|518201|180115|294356|709443|36771|861631|498101|92564|952257|926343|226777|331716|,133017|731910|808396|744288|896475|986199|813941|310731|31631|896224|615068|3157|142637|685378|86924|,824565|788107|123163|962580|397030|478577|259318|548071|796956|146056|470096|662179|107874|710257|617608|,414127|223314|789235|862306|146557|157232|40140|49271|491631|681827|29288|671933|677462|626064|254127|,486447|946005|484116|925369|248153|854692|270558|908637|775874|728880|472296|970535|883573|396256|753616|,975719|231406|794099|548695|156070|371742|890501|616693|452340|50267|538864|920278|784477|118695|790607|,951477|251066|830043|231966|920404|34211|56753|598589|607509|988034|661483|515092|967544|769155|403874|,310672|950002|273319|880814|485962|150246|314488|616943|407049|467522|730199|157110|763230|687417|962225|,650644|779118|926808|111376|218620|766284|818759|376461|540183|106372|858591|712420|754981|817141|659426|,876768|462026|61654|317531|230645|902397|261209|783827|144172|79560|932908|1901|620409|501820|144220|,1569,367755,2810,1571,50056046048049000000000000000000000000001565,51053049052052046055055000000000000000001565,48046048053000000000000000000000000000001565,48046048049000000000000000000000000000001565,83000000000000000000000000000000000000001565,71000000000000000000000000000000000000001565,49057057051045049050045049053000000000001565,49057057052045048049045049049000000000001565,49057057052045048049045048050000000000001565,84065075069032066065067075032082069084086648,70079067000000000000000000000000000000001565,97103101115032110097103032115108121108122598,12
985887,520936,162101,468116,720589|752694|242822|950020|695108|356540|374016|493917|477775|863302|739364|105848|95674|271618|528227|,552854|770145|52372|598477|921410|163059|899846|853534|383699|474249|910365|757730|436686|155165|180935|,314817|527016|990888|678256|408875|827368|547100|445491|391264|746411|570299|903085|216348|79361|686034|,929454|633502|373173|87126|256969|908692|97387|525401|75083|601317|89441|43241|213512|790554|434840|,886278|714065|438634|387788|487037|821633|119008|506846|381605|969079|100907|991955|600309|20766|496770|,672245|832449|320551|310322|147287|820047|966808|7365|727862|683866|393534|910097|976315|873314|710846|,347162|514718|161070|83594|754725|914148|857312|815791|612122|67464|615091|639498|771668|92344|481747|,521050|12169|854198|756568|373233|243025|540703|80353|173381|84884|828617|986057|54947|698645|322053|,875849|237571|850901|288131|145258|85046|597797|759701|757220|559100|443020|240780|252248|16562|175696|,482175|179815|11304|23973|254570|668333|965841|206383|210226|760094|39571|251126|555590|922363|559551|,187685|892194|929968|842267|300031|535085|391565|157466|830047|797122|712799|140269|856490|126988|35627|,581682|413843|972299|212038|768395|953866|674611|730004|787082|295746|859891|698715|882696|688285|911315|,1569,125852,20871,1572,50054046048049000000000000000000000000001565,51052048054055046050057000000000000000001565,48046049049000000000000000000000000000001565,48046048051000000000000000000000000000001565,66000000000000000000000000000000000000001565,71000000000000000000000000000000000000001565,49057057051045049048045050058000000000001565,49057057051045049050045049057000000000001565,49057057051045049049045048053000000000001565,84065075069032066065067075032082069084086648,82065073077000000000000000000000000000001565,103101115032115108101101112032097102116102680,13
543363,819925,44791,133622,775724|142153|76492|280383|676524|793721|32071|752656|800867|125637|830760|105134|889853|904847|335440|,899713|627204|550534|495404|843767|844896|888352|59772|307719|86764|70694|696831|392467|42741|883945|,387133|330726|903249|667218|570352|83293|500186|121239|205648|140579|567942|590922|499450|326421|787812|,293579|72380|78276|498357|490910|765055|63704|725221|539031|179474|141585|913764|919218|121679|764393|,149414|945215|926060|720726|179699|131258|649184|634923|801259|983673|704431|141342|184346|162494|177492|,950692|427764|600300|134986|128569|795565|469015|267192|645436|817335|290100|664311|385910|816537|985519|,220545|645947|717865|833756|871415|87977|792294|11909|812302|823373|818804|356513|905432|328742|967796|,737702|216491|900609|332415|962614|105840|739395|289088|563764|62026|201477|375275|791674|241760|208409|,677342|912291|781705|901164|62290|506755|10387|931908|92670|122998|353456|237416|653000|100118|363134|,471582|44072|116614|660273|358991|693532|734699|58912|661255|348674|500667|67624|698393|38869|335213|,485953|186719|269638|119248|298395|161375|554358|888760|578804|466762|306382|528594|208377|236062|5180|,210201|769814|602603|442570|541729|82716|783858|318364|417041|831374|664168|191494|148078|532168|462491|,1570,177636,12661,1567,51048046048049000000000000000000000000001565,51052051056050046049049000000000000000001565,48046048052000000000000000000000000000001565,48046048057000000000000000000000000000001565,79000000000000000000000000000000000000001565,80000000000000000000000000000000000000001565,49057057054045048049045049049000000000001565,49057057053045049050045049053000000000001565,49057057054045048049045049057000000000001565,68069076073086069082032073078032080069083649,82069071032065073083000000000000000000001565,45032113117105099107108121032114101103118674,14
76488,731410,336013,615084,268135|724539|876267|284986|481129|162879|306957|227679|882092|383965|163613|776788|551523|242224|45652|,96496|812590|920189|709407|732045|609045|613739|700591|776523|771490|491154|287454|331438|34264|814635|,837113|370915|561171|954152|583022|431328|486717|574941|192467|606697|967530|249051|364688|358702|528721|,782302|587883|596945|960040|568412|303342|586054|290971|118973|881079|422868|273960|785706|172636|824440|,500890|799423|140408|337768|607263|140890|178263|555829|52104|41493|62138|413321|877982|165328|701895|,371536|51419|706471|617040|985460|750156|122883|269054|220288|592385|63756|812186|940838|447789|960828|,75703|491036|958753|296207|921920|224672|28576|564182|703770|453853|362462|819819|246389|783270|306010|,237887|430004|363359|994453|904719|329398|584762|601709|940662|586177|21471|689307|995611|396555|898917|,673734|913994|726948|663997|685249|211809|380419|752559|248552|297697|519403|291260|245330|14500|591737|,275297|425587|628077|149261|714109|606865|146203|48403|18442|445345|247800|412397|201287|216126|731118|,545663|309686|510597|473177|724630|521665|544207|145656|268725|524472|464588|94012|101310|199989|561720|,596931|585850|799841|704765|887838|634757|940431|403301|670862|149593|207046|273402|228430|548533|241180|,1571,218705,18706,1567,49053046048049000000000000000000000000001565,49053056052049046056049000000000000000001565,48046048051000000000000000000000000000001565,48046048053000000000000000000000000000001565,83000000000000000000000000000000000000001565,71000000000000000000000000000000000000001565,49057057052045049048045051050000000000001565,49057057052045048056045051050000000000001565,49057057052045049049045050049000000000001565,78079078070000000000000000000000000000001565,65073083000000000000000000000000000000001565,116115032119097107101032102117114105111118681,15
812605,75978,578025,611197,271807|735085|665473|939915|638175|899672|471307|648416|952288|564526|318471|393070|86309|326796|369707|,121288|292620|220950|928976|759161|460133|307757|115324|85842|604814|247292|991245|916802|383724|219826|,859070|772765|530824|37706|56409|718975|720003|320389|33529|920074|868279|43578|569659|664778|938668|,604739|247873|159354|402164|733145|282722|716704|766948|254394|748529|975379|155951|209158|929641|520029|,977696|96682|588018|325499|42484|439795|331154|148929|334481|287428|933427|398426|450023|231459|784268|,573741|340066|226989|634927|125724|431049|896554|908271|158822|884662|931835|999916|91948|263026|535344|,894909|660625|729644|1910|15736|713466|207638|220205|648033|335605|399133|648664|625260|672054|968899|,939886|348976|592956|117530|685645|598123|198162|980127|133838|999148|348081|593584|82547|117729|776258|,124907|48189|157629|781826|358053|945883|424069|118655|888324|367804|792632|865151|482362|523781|841945|,132799|760158|681759|251098|648409|435368|272807|705383|644351|642505|649353|274700|274531|946213|329575|,731075|862009|313838|217906|957982|739220|988510|427676|117901|443053|315281|222052|378061|908867|939004|,914256|300078|227548|555214|847033|925758|337193|692193|730368|502231|934151|690461|249182|947906|163106|,1571,249420,9421,1568,50054046048049000000000000000000000000001565,52054056052055046056053000000000000000001565,48046048056000000000000000000000000000001565,48046048057000000000000000000000000000001565,83000000000000000000000000000000000000001565,71000000000000000000000000000000000000001565,49057057052045049048045049055000000000001565,49057057052045048057045050054000000000001565,49057057052045049048045049058000000000001565,78079078070000000000000000000000000000001565,70079067000000000000000000000000000000001565,115116115032117115101032115108121108121033679,16
244586,978458,255815,180916,492111|735635|401875|60843|333996|945469|47875|862633|313296|973353|84627|437797|775928|452796|500318|,848174|727269|788289|607185|83280|357976|703643|326768|817935|565549|506323|995972|739664|487762|411280|,462944|338456|11106|932516|608207|335979|718818|861570|511261|538454|618902|830414|360638|8393|505857|,426509|44830|699612|388344|845244|867461|809266|780386|322428|753574|524155|684814|947434|821445|95635|,162097|43597|591556|560648|167227|41321|816392|252473|524500|69552|967116|416025|483192|178200|417346|,657939|469612|103048|533729|740680|14107|860715|339280|611187|480210|4135|310253|628654|631957|421224|,536250|344013|83420|69718|271460|746152|791149|755045|352562|246391|413911|401546|995015|600021|530504|,239371|848531|821991|891852|748719|396828|668438|789282|733653|913573|498360|481469|384353|404664|821196|,115540|135569|348821|939364|483878|58285|957687|236573|624782|726173|334015|349258|526398|1173|204544|,882671|156955|209963|609638|361577|307125|433224|918851|475307|997217|783741|284663|587235|581557|18541|,524796|245627|795808|392616|926988|723771|797859|983385|141935|595851|417072|297493|199652|549526|934813|,822163|968235|847499|832005|643835|908973|645117|137660|42711|101833|951594|711788|283878|937597|327577|,1571,76627,1631,1569,53048046048049000000000000000000000000001565,53049056048051046048049000000000000000001565,48046048057000000000000000000000000000001565,48046048052000000000000000000000000000001565,66000000000000000000000000000000000000001565,71000000000000000000000000000000000000001565,49057057052045048056045048057000000000001565,49057057052045049048045049052000000000001565,49057057052045048056045050055000000000001565,68069076073086069082032073078032080069083649,65073083000000000000000000000000000000001565,101111100111108105116101115046032102108118668,17
656081,662095,34860,639132,525709|345459|511121|636789|529064|105947|239425|820437|807528|206288|266070|966080|73545|92618|39870|,610380|972570|566080|589278|256455|354036|563102|786404|391608|435351|706133|868520|280766|903714|354252|,858494|274070|231599|616308|323162|118648|914761|225273|474720|493152|575755|905620|469384|19626|395734|,486717|414443|619606|105710|900606|486764|208556|542321|637155|642949|179769|620790|750030|394413|832311|,158462|564007|758179|986314|306265|321776|824026|791911|187545|780854|155521|655247|933419|55203|772974|,285305|550551|647601|720678|642318|669268|175737|600651|299662|733960|810025|741795|547600|74204|469844|,146817|489190|43833|623524|952722|6175|256097|959658|815942|254630|470764|840662|880024|465543|862109|,498562|957180|55762|338720|548520|757093|228184|617442|445877|887344|942418|60365|48565|189488|276130|,823455|249645|573142|209521|357926|805319|781885|588407|762458|833640|295056|119256|82134|5150|648601|,381548|9973|893429|140326|356503|475525|623400|44250|973911|115243|138357|348749|266269|170259|79945|,344097|536466|703825|942747|269154|120826|169625|621525|356249|281270|382743|725036|181678|293859|660332|,132305|392695|62240|536134|442879|969121|867950|360987|186613|135033|683248|554242|534590|130776|529297|,1572,280837,5851,1567,51055046048049000000000000000000000000001565,52054050053057046054051000000000000000001565,48046048057000000000000000000000000000001565,48046048052000000000000000000000000000001565,66000000000000000000000000000000000000001565,71000000000000000000000000000000000000001565,49057057050045048052045050056000000000001565,49057057050045048053045049054000000000001565,49057057050045048053045048051000000000001565,84065075069032066065067075032082069084086648,84082085067076000000000000000000000000001565,112032102117114105111117115108121032115113667,18
53486,291435,900393,741188,122119|146339|688216|885095|112999|152465|672473|445633|345518|69755|866194|796522|281538|945715|858982|,54474|997542|148902|638495|234361|657526|720273|810295|295110|238972|78292|46787|385107|980403|678431|,717565|370398|923414|353097|263468|517850|621731|858943|615666|994875|952625|964057|534514|73681|595179|,45448|41564|357644|765352|264812|678934|181342|613160|967106|548872|805310|682030|481531|78532|942792|,462197|673767|33169|939393|854480|623504|906771|755897|583777|260324|107032|515657|9973|191881|792833|,139068|687995|220181|838603|66314|549151|204694|991481|118335|486536|309067|46496|440059|831466|141494|,785678|681938|359496|541641|805144|39123|875146|233277|789759|813670|517814|514562|73214|831503|381646|,499217|751795|249295|98118|227549|806055|276649|705441|684391|519420|615106|70311|369777|296498|208610|,259717|224266|627414|709783|332033|332680|21831|707576|804696|259732|697894|400839|849781|92959|462810|,594416|605392|922739|213756|112622|492066|424804|684902|489037|366528|352229|912915|199690|349083|197047|,784819|871190|768467|124731|323470|291641|116467|691049|656402|135572|947021|77849|601211|481343|514995|,160639|731741|868368|115087|398196|901201|307325|106208|122415|443706|405337|386386|585874|215859|128442|,1573,365670,20725,1567,49050046048049000000000000000000000000001565,49052048049055046048057000000000000000001565,48046048056000000000000000000000000000001565,48046048052000000000000000000000000000001565,79000000000000000000000000000000000000001565,80000000000000000000000000000000000000001565,49057057054045048053045048056000000000001565,49057057054045048051045049052000000000001565,49057057054045048054045048052000000000001565,84065075069032066065067075032082069084086648,70079067000000000000000000000000000000001565,115115032112105110116111032098101097110116598,19
288376,891232,861271,671612,504104|207949|61804|239838|628915|320814|458476|219849|501759|958800|667250|744625|627651|117156|310398|,708116|557279|390360|788261|396768|785750|631360|94680|705970|328937|778931|480270|993912|143697|395443|,61585|485175|5464|246788|229346|124968|764820|755293|37322|705278|84993|545468|137855|949123|123066|,424596|925167|631776|100244|835426|957035|384891|206423|288094|155891|123515|83994|859084|468314|239399|,31482|313329|187478|345708|729462|755491|989414|829309|605290|400122|265888|919637|356070|266915|99094|,945240|16363|915922|163364|703191|484289|490519|73369|606770|824504|722250|723456|45208|427513|263265|,314570|60395|987399|692512|886553|740734|541720|954095|414891|406208|418890|715783|878305|32114|303044|,793350|664107|472468|339562|70691|212691|475358|999164|275515|871074|123114|395084|200138|738930|26415|,529626|78965|726866|663655|704781|97219|826703|900242|586960|694188|468069|216212|390023|288330|969986|,740858|248685|946412|500019|734106|473100|672906|811374|510936|137303|923858|321019|549829|382183|80161|,448447|153121|217681|773389|147366|494913|374880|483039|533868|239116|222516|499166|503561|565407|208182|,72262|658487|294929|351606|519128|153313|327888|90340|887179|470953|829226|854056|592992|161494|260712|,1573,292052,17067,1568,57046048049000000000000000000000000000001565,49051050056056046050052000000000000000001565,48046048057000000000000000000000000000001565,48046048057000000000000000000000000000001565,79000000000000000000000000000000000000001565,80000000000000000000000000000000000000001565,49057057054045048050045048050000000000001565,49057057054045048051045048051000000000001565,49057057054045048050045049058000000000001565,84065075069032066065067075032082069084086648,83072073081000000000000000000000000000001565,101115046032105110115116114117099116105112676,20
740894,925779,958937,380821,441777|23341|33978|758812|690899|328182|340644|956687|429718|951368|617865|391556|998250|325375|196019|,650970|926068|132941|980905|692569|914759|945962|844346|864823|274817|849192|244265|221431|173124|181348|,18804|304172|560720|67545|422147|391132|790330|697678|252970|626431|961355|938992|103771|583271|915448|,428346|144619|95097|256889|4432|199807|106649|671880|960748|981011|385444|139959|30255|692838|65815|,402542|87257|412038|837645|961280|257812|254131|904997|589994|949611|254707|8194|777703|988248|104242|,830635|728499|847226|584723|613971|749402|683685|26135|752116|304827|991508|112936|888724|278430|662457|,909123|319786|112431|543477|60416|679769|268951|550883|988672|623963|993974|956047|301362|399609|185918|,69765|985601|592502|551087|398915|419102|920396|927339|865872|547173|617742|450037|305510|262319|56300|,139274|26442|908659|867605|131676|794173|739161|531767|55527|329930|461789|789090|847090|384256|784412|,111946|39076|555642|910207|78891|979777|175898|612097|522439|929279|978260|584670|696331|594825|796262|,608985|39696|384527|391846|340714|565757|832712|60723|984323|805449|589125|3213|446206|569246|924787|,107073|848293|583257|383853|68989|63005|931822|896572|904770|524207|832617|369388|905846|356596|341647|,1573,191126,21145,1569,52054046048049000000000000000000000000001565,55053056055057046055055000000000000000001565,48046049049000000000000000000000000000001565,48046048056000000000000000000000000000001565,79000000000000000000000000000000000000001565,80000000000000000000000000000000000000001565,49057057054045048049045049054000000000001565,49057057054045048051045050056000000000001565,49057057054045048050045048052000000000001565,67079076076069067084032067079069000000001565,77065073077000000000000000000000000000001565,32117110117115117097108032114101113117102681,21
44172,10073,966941,385251,703553|433552|549533|680900|32327|897693|646323|150899|113734|514160|494615|978099|635852|59094|949056|,1481|586093|451408|626640|274083|292404|800511|247389|804245|533189|590522|97437|501054|53009|561666|,635117|888969|8884|734925|189630|344655|300654|693438|184285|571546|105788|210358|161437|628933|761554|,222020|396514|244735|355960|204728|828685|587246|689854|370901|617471|673264|552093|638052|960588|656892|,800428|510245|840894|345127|435259|87137|496707|897859|223952|148379|442996|744546|576636|427748|181378|,912504|809496|219342|588991|586270|316385|534328|449991|441267|488685|429257|514697|96413|396618|347640|,911989|29101|431282|59207|459716|421025|203820|195599|465439|800706|559233|577783|785133|26670|482841|,564542|288124|627184|534707|843960|329675|945547|405694|801302|110833|955222|8726|762973|390446|591105|,881054|782009|873165|551989|103222|445227|490994|941850|224089|829661|264646|817906|375382|675862|771515|,18338|404393|903048|957118|319569|526390|293255|221113|289513|437985|157972|214401|756795|455564|624856|,827363|175423|905070|743724|437254|628601|3021|373013|195645|556406|240984|379405|108396|318773|20707|,489916|549459|525731|625087|823110|108604|208191|445557|271677|592253|547293|883231|75895|184427|25734|,1573,327711,7712,1570,50056046048049000000000000000000000000001565,51050055057049046054053000000000000000001565,48046048052000000000000000000000000000001565,48046048053000000000000000000000000000001565,79000000000000000000000000000000000000001565,80000000000000000000000000000000000000001565,49057057054045048051045050050000000000001565,49057057054045048052045048057000000000001565,49057057054045048052045050049000000000001565,78079078070000000000000000000000000000001565,70079067000000000000000000000000000000001565,46032115108121108121032115112101099105098674,22
648996,494715,547675,440636,255822|661205|736342|110171|753866|835657|55320|689050|72443|790308|684613|950449|658746|953902|370921|,917525|833647|861563|480042|366751|393733|415264|248909|805899|321485|991811|196641|134171|994417|16588|,938572|307483|679698|675320|914480|602240|569921|931596|262457|94506|843031|872294|333957|262537|81458|,115694|335089|363355|677964|999788|278908|392339|252665|1908|527835|855829|149501|427836|851545|370910|,766023|755278|320103|84161|932814|374040|202951|414092|23879|550817|711889|633481|471680|117462|8225|,835680|574300|472835|646302|146778|103595|993501|537575|365888|933093|983547|690587|697570|994180|196901|,791941|713523|861883|128517|468515|953362|133846|727675|281106|482020|208943|57676|457879|527260|24586|,794106|560780|779804|607758|354798|808997|663733|381857|381586|363038|781259|365598|787771|268163|685396|,345718|49732|778139|651711|92832|674806|882098|15729|677374|901091|43202|321450|611918|293906|90941|,473350|453065|65748|914618|703584|548060|995509|109049|77265|536640|857294|241556|250198|433208|23095|,581893|861007|766758|988827|158862|705636|943243|464164|982345|893186|835098|70292|683532|854787|537335|,741749|161848|338220|337|419177|464351|249808|227032|783195|130255|690449|395421|612822|852607|306758|,1573,305354,20400,1571,51056046048049000000000000000000000000001565,54056048056055046050055000000000000000001565,48046048057000000000000000000000000000001565,48046048050000000000000000000000000000001565,79000000000000000000000000000000000000001565,80000000000000000000000000000000000000001565,49057057054045048050045049050000000000001565,49057057054045048050045050053000000000001565,49057057054045048050045049057000000000001565,68069076073086069082032073078032080069083649,84082085067076000000000000000000000000001565,110115032104097103103108101032099097114102668,23
842310,888244,345941,760952,582890|925870|832530|315655|159951|877267|475867|405034|950269|148692|769317|78804|118782|327420|41787|,776497|673141|503036|872175|389391|531161|487908|655323|426522|6284|300974|323283|856768|157340|968757|,864297|930227|469269|71555|120603|74189|486016|494791|4445|705805|352701|517733|599167|313407|201400|,450088|764284|427258|865931|504339|614110|830339|202608|731797|922128|543567|326305|68314|541058|694054|,904590|286654|309363|524131|518586|668828|647646|779928|386163|387845|635715|528590|834284|248973|549328|,904426|262520|167551|819628|487723|337317|190256|403873|283471|404723|535153|878947|940053|177840|270814|,37825|792542|421553|221075|660455|969133|786927|425854|35341|736077|949755|518608|158336|20946|877791|,716045|607371|24119|334291|123780|480130|733222|666137|102296|367018|228631|401398|7100|213192|727632|,894413|97469|187013|50634|128217|198329|142139|326452|771910|325101|734046|34449|589229|960300|570633|,490044|897130|279852|57188|860300|448092|600443|561520|274322|379897|481167|641775|570367|321035|144762|,26291|362083|332619|556284|168193|458640|609304|220210|904224|616541|368724|550381|21124|952774|144988|,390878|955474|838513|779938|363629|253328|484939|917416|244904|133419|916817|464730|213208|148387|375851|,1573,160067,5075,1572,51053046048049000000000000000000000000001565,53052053056050046053049000000000000000001565,48046048055000000000000000000000000000001565,48046048052000000000000000000000000000001565,79000000000000000000000000000000000000001565,80000000000000000000000000000000000000001565,49057057054045048049045049055000000000001565,49057057054045048050045050052000000000001565,49057057054045048049045050051000000000001565,84065075069032066065067075032082069084086648,70079067000000000000000000000000000000001565,106111108101046032101120099117115101115033685,24
361417,711664,151255,74226,639040|204703|663016|489554|634821|645381|587149|428043|242093|437185|783987|952337|687644|758889|64975|,942228|925273|437715|612033|595034|338762|85712|247718|356999|711248|23865|366906|371455|817537|839073|,567336|342626|285054|824170|285937|76406|958833|325363|776180|4003|774246|926511|437215|207063|726722|,190353|291443|104330|550948|204899|560813|318491|881942|610102|648726|626969|507311|790836|701737|70623|,132105|190225|137244|600855|307611|969952|877069|427423|121970|608066|275594|481736|265297|74681|526269|,183867|534945|329434|250034|582006|45014|433825|802823|55796|716641|579934|435823|629931|205067|71566|,887330|725807|867125|233029|376037|633716|465065|621702|915377|584368|868636|499701|657219|708063|356802|,33955|14335|917984|75214|142153|878466|607741|554181|542033|154243|288584|277438|589517|158820|89056|,98424|168650|46043|846291|501912|624703|895415|593565|951805|36320|728594|80335|764162|825040|341522|,273611|675023|187251|321179|725100|912348|670241|115733|32386|649092|925174|918485|940346|214145|165638|,447594|619037|72906|474990|205383|507375|348422|868422|559560|254647|158763|603442|536034|307999|361272|,513368|305900|926257|566539|139179|12420|92097|145760|476966|32479|913642|710182|421397|513265|253104|,1573,316041,6072,1573,53046048049000000000000000000000000000001565,55052052055046051049000000000000000000001565,48046048053000000000000000000000000000001565,48046048051000000000000000000000000000001565,79000000000000000000000000000000000000001565,80000000000000000000000000000000000000001565,49057057054045048050045049049000000000001565,49057057054045048051045050055000000000001565,49057057054045048050045049052000000000001565,78079078070000000000000000000000000000001565,70079067000000000000000000000000000000001565,105116104101108121032114101103117108098001565,25
