-204323,-442506,-145896,-90866,-901039|-379603|-116019|-805225|-827548|-431057|-984353|-74195|-302210|-362056|-505427|-655115|-308139|-472545|-522398|,-939096|-883783|-870193|-862279|-828529|-257251|-977375|-929761|-697144|-920201|-991418|-241244|-556041|-76975|-853871|,-441123|-905857|-455375|-274184|-54369|-35118|-975006|-534307|-911816|-784463|-803984|-345642|-584845|-965308|-951283|,-594531|-327876|-13184|-773131|-10169|-80818|-633897|-693981|-205602|-260692|-291189|-288057|-930569|-705868|-260427|,-437994|-505553|-298763|-345683|-44555|-815347|-787136|-287133|-95882|-842354|-956004|-744422|-152775|-465255|-400159|,-913243|-728907|-369974|-980634|-668851|-508990|-815841|-657570|-762015|-635486|-305531|-873909|-713600|-181211|-617268|,-54947|-748315|-39105|-43143|-690560|-241035|-922394|-466365|-534661|-647446|-967732|-583428|-725288|-576702|-542906|,-465528|-862250|-905686|-115513|-948797|-815478|-950204|-470413|-485168|-577354|-147262|-651847|-395959|-209337|-750268|,-545723|-717295|-904353|-159235|-663657|-378675|-166919|-378859|-212914|-984634|-518525|-309669|-192496|-388572|-6793|,-521041|-932374|-342105|-750010|-961385|-276984|-285271|-156461|-511781|-248751|-984388|-971214|-602987|-905772|-668444|,-755943|-409187|-796123|-345110|-443566|-691353|-847660|-709197|-137440|-130700|-850081|-994427|-515587|-371781|-700180|,-725613|-855667|-831809|-922217|-731296|-757337|-965348|-713143|-364917|-848468|-765730|-655660|-49791|-561908|-231873|,1047,59804,4807,1048,50046048049000000000000000000000000000001043,51052051055046053051000000000000000000001043,48046048050000000000000000000000000000001043,48046048055000000000000000000000000000001043,66000000000000000000000000000000000000001043,71000000000000000000000000000000000000001043,49057057051045049050045048053000000000001043,49057057052045048049045048056000000000001043,49057057052045048049045048050000000000001043,78079078070000000000000000000000000000001043,84082085067076000000000000000000000000001043,121046032102108117102102105108121032112102154,11
-166790,105113,-279301,-725307,-306481|-844602|-390584|-986339|-567766|-34060|-975334|-467978|-777707|-5356|-385171|-483880|-901681|-357167|-758512|,-147100|-608508|-89707|-634001|-963307|-703372|-932373|-213031|-169113|-776648|-335687|-948218|-153402|-373180|-256366|,-597845|-22139|-307369|-518149|-179116|-293357|-708444|-35772|-860632|-497102|-91565|-951258|-925344|-225778|-330717|,-132969|-731864|-808348|-744240|-895476|-985200|-812942|-309732|-30632|-895225|-614069|-2158|-141638|-684379|-85925|,-824483|-787108|-122164|-961581|-396031|-477578|-258319|-547072|-795957|-145057|-469097|-661180|-106875|-709258|-616609|,-414057|-222315|-788236|-861307|-145558|-156233|-39141|-48272|-490632|-680828|-28289|-670934|-676463|-625065|-253128|,-486398|-945948|-484059|-925318|-248108|-854643|-270508|-908592|-775825|-728828|-471297|-969536|-882574|-395257|-752617|,-975670|-231349|-794042|-548643|-156025|-371694|-890452|-616648|-452291|-50219|-537865|-919279|-783478|-117696|-789608|,-951428|-251009|-829986|-231914|-920359|-34163|-56704|-598544|-607461|-987985|-660484|-514093|-966545|-768156|-402875|,-310588|-949937|-273244|-880745|-485930|-150180|-314423|-616876|-406974|-467490|-730117|-157041|-763146|-687332|-962143|,-650574|-779039|-926742|-110377|-217621|-765285|-817760|-375462|-539184|-105373|-857592|-711421|-753982|-816142|-658427|,-876671|-461923|-61553|-317416|-230613|-902287|-261112|-783724|-144140|-79445|-932800|-1780|-620301|-501699|-144188|,1047,367233,2288,1049,50056046048049000000000000000000000000001043,51053049052052046055055000000000000000001043,48046048053000000000000000000000000000001043,48046048049000000000000000000000000000001043,83000000000000000000000000000000000000001043,71000000000000000000000000000000000000001043,49057057051045049050045049053000000000001043,49057057052045048049045049049000000000001043,49057057052045048049045048050000000000001043,84065075069032066065067075032082069084086126,70079067000000000000000000000000000000001043,97103101115032110097103032115108121108122076,12
-985884,-396650,-142796,-468110,-720539|-752640|-242776|-949972|-695060|-355541|-373017|-492918|-476776|-862303|-738365|-104849|-94675|-270619|-527228|,-552803|-770093|-52324|-598423|-921355|-163013|-899796|-853478|-382700|-473250|-909366|-756731|-435687|-154166|-179936|,-314769|-526970|-990839|-678208|-407876|-826369|-546101|-444492|-390265|-745412|-569300|-902086|-215349|-78362|-685035|,-929406|-633456|-373125|-87076|-255970|-907693|-96388|-524402|-74084|-600318|-88442|-42242|-212513|-789555|-433841|,-886213|-713066|-437635|-386789|-486038|-820634|-118009|-505847|-380606|-968080|-99908|-990956|-599310|-19767|-495771|,-672175|-831450|-319552|-309323|-146288|-819048|-965809|-6366|-726863|-682867|-392535|-909098|-975316|-872315|-709847|,-347113|-514661|-161013|-83543|-754680|-914099|-857264|-815746|-612072|-67407|-614092|-638499|-770669|-91345|-480748|,-521001|-12112|-854141|-756517|-373188|-242976|-540653|-80308|-173332|-84828|-827618|-985058|-53948|-697646|-321054|,-875800|-237514|-850844|-288080|-145213|-84997|-597748|-759656|-757172|-559048|-442021|-239781|-251249|-15563|-174697|,-482091|-179750|-11229|-23904|-254538|-668267|-965776|-206316|-210151|-760062|-39489|-251057|-555506|-922278|-559469|,-187603|-892129|-929895|-842191|-299032|-534086|-390566|-156467|-829048|-796123|-711800|-139270|-855491|-125989|-34628|,-581579|-413742|-972184|-212006|-768280|-953758|-674510|-729903|-786970|-295714|-859794|-698613|-882580|-688184|-911201|,1047,125330,20349,1050,50054046048049000000000000000000000000001043,51052048054055046050057000000000000000001043,48046049049000000000000000000000000000001043,48046048051000000000000000000000000000001043,66000000000000000000000000000000000000001043,71000000000000000000000000000000000000001043,49057057051045049048045050058000000000001043,49057057051045049050045049057000000000001043,49057057051045049049045048053000000000001043,84065075069032066065067075032082069084086126,82065073077000000000000000000000000000001043,103101115032115108101101112032097102116102158,13
-543359,-643855,-33696,-133621,-775673|-142105|-76446|-280335|-676476|-792722|-31072|-751657|-799868|-124638|-829761|-104135|-888854|-903848|-334441|,-899662|-627152|-550483|-495348|-843717|-844850|-888303|-59724|-306720|-85765|-69695|-695832|-391468|-41742|-882946|,-387085|-330680|-903201|-667167|-569353|-82294|-499187|-120240|-204649|-139580|-566943|-589923|-498451|-325422|-786813|,-293531|-72334|-78228|-498301|-489911|-764056|-62705|-724222|-538032|-178475|-140586|-912765|-918219|-120680|-763394|,-149336|-944216|-925061|-719727|-178700|-130259|-648185|-633924|-800260|-982674|-703432|-140343|-183347|-161495|-176493|,-950613|-426765|-599301|-133987|-127570|-794566|-468016|-266193|-644437|-816336|-289101|-663312|-384911|-815538|-984520|,-220496|-645890|-717808|-833702|-871370|-87929|-792245|-11864|-812253|-823325|-817805|-355514|-904433|-327743|-966797|,-737653|-216434|-900552|-332362|-962569|-105791|-739345|-289043|-563715|-61974|-200478|-374276|-790675|-240761|-207410|,-677293|-912234|-781648|-901110|-62245|-506707|-10338|-931863|-92621|-122942|-352457|-236417|-652001|-99119|-362135|,-471514|-44003|-116538|-660200|-358905|-693463|-734617|-58880|-661182|-348596|-500635|-67544|-698324|-38787|-335130|,-485871|-186650|-269567|-119216|-298330|-161302|-554276|-887761|-577805|-465763|-305383|-527595|-207378|-235063|-4181|,-210156|-769782|-602490|-442453|-541624|-82617|-783751|-318256|-416920|-831342|-664054|-191393|-147975|-532051|-462383|,1048,177114,12139,1045,51048046048049000000000000000000000000001043,51052051056050046049049000000000000000001043,48046048052000000000000000000000000000001043,48046048057000000000000000000000000000001043,79000000000000000000000000000000000000001043,80000000000000000000000000000000000000001043,49057057054045048049045049049000000000001043,49057057053045049050045049053000000000001043,49057057054045048049045049057000000000001043,68069076073086069082032073078032080069083127,82069071032065073083000000000000000000001043,45032113117105099107108121032114101103118152,14
-76483,-514271,-318873,-615083,-268086|-724486|-876221|-284938|-481081|-161880|-305958|-226680|-881093|-382966|-162614|-775789|-550524|-241225|-44653|,-96447|-812537|-920133|-709355|-731996|-608999|-613683|-700543|-775524|-770491|-490155|-286455|-330439|-33265|-813636|,-837065|-370869|-561123|-954102|-582023|-430329|-485718|-573942|-191468|-605698|-966531|-248052|-363689|-357703|-527722|,-782254|-587837|-596897|-959988|-567413|-302343|-585055|-289972|-117974|-880080|-421869|-272961|-784707|-171637|-823441|,-500808|-798424|-139409|-336769|-606264|-139891|-177264|-554830|-51105|-40494|-61139|-412322|-876983|-164329|-700896|,-371466|-50420|-705472|-616041|-984461|-749157|-121884|-268055|-219289|-591386|-62757|-811187|-939839|-446790|-959829|,-75654|-490979|-958696|-296155|-921875|-224623|-28528|-564137|-703719|-453804|-361463|-818820|-245390|-782271|-305011|,-237838|-429947|-363302|-994401|-904674|-329350|-584706|-601664|-940611|-586128|-20472|-688308|-994612|-395556|-897918|,-673685|-913937|-726891|-663945|-685204|-211760|-380370|-752514|-248502|-297649|-518404|-290261|-244331|-13501|-590738|,-275219|-425508|-627999|-149192|-713110|-605866|-145204|-47404|-17443|-444346|-246801|-411398|-200288|-215127|-730119|,-545598|-309613|-510515|-472178|-723631|-520666|-543208|-144657|-267726|-523473|-463589|-93013|-100311|-198990|-560721|,-596815|-585735|-799809|-704646|-887741|-634650|-940330|-403269|-670760|-149476|-206932|-273297|-228319|-548416|-241065|,1049,218183,18184,1045,49053046048049000000000000000000000000001043,49053056052049046056049000000000000000001043,48046048051000000000000000000000000000001043,48046048053000000000000000000000000000001043,83000000000000000000000000000000000000001043,71000000000000000000000000000000000000001043,49057057052045049048045051050000000000001043,49057057052045048056045051050000000000001043,49057057052045049049045050049000000000001043,78079078070000000000000000000000000000001043,65073083000000000000000000000000000000001043,116115032119097107101032102117114105111118159,15
-812600,171876,-570170,-611195,-271757|-735031|-665427|-939867|-638127|-898673|-470308|-647417|-951289|-563527|-317472|-392071|-85310|-325797|-368708|,-121236|-292566|-220894|-928924|-759106|-460087|-307701|-115272|-84843|-603815|-246293|-990246|-915803|-382725|-218827|,-859022|-772719|-530776|-37651|-55410|-717976|-719004|-319390|-32530|-919075|-867280|-42579|-568660|-663779|-937669|,-604691|-247827|-159306|-402108|-732146|-281723|-715705|-765949|-253395|-747530|-974380|-154952|-208159|-928642|-519030|,-977614|-95683|-587019|-324500|-41485|-438796|-330155|-147930|-333482|-286429|-932428|-397427|-449024|-230460|-783269|,-573671|-339067|-225990|-633928|-124725|-430050|-895555|-907272|-157823|-883663|-930836|-998917|-90949|-262027|-534345|,-894860|-660568|-729587|-1858|-15691|-713417|-207590|-220160|-647984|-335551|-398134|-647665|-624261|-671055|-967900|,-939837|-348919|-592899|-117478|-685600|-598075|-198105|-980082|-133788|-999095|-347082|-592585|-81548|-116730|-775259|,-124858|-48132|-157572|-781774|-358008|-945834|-424021|-118610|-888275|-367747|-791633|-864152|-481363|-522782|-840946|,-132721|-760079|-681681|-251029|-647410|-434369|-271808|-704384|-643352|-641506|-648354|-273701|-273532|-945214|-328576|,-731005|-861930|-313772|-216907|-956983|-738221|-987511|-426677|-116902|-442054|-314282|-221053|-377062|-907868|-938005|,-914141|-299962|-227433|-555182|-846916|-925643|-337092|-692161|-730253|-502123|-934030|-690353|-249061|-947874|-162993|,1049,248898,8899,1046,50054046048049000000000000000000000000001043,52054056052055046056053000000000000000001043,48046048056000000000000000000000000000001043,48046048057000000000000000000000000000001043,83000000000000000000000000000000000000001043,71000000000000000000000000000000000000001043,49057057052045049048045049055000000000001043,49057057052045048057045050054000000000001043,49057057052045049048045049058000000000001043,78079078070000000000000000000000000000001043,70079067000000000000000000000000000000001043,115116115032117115101032115108121108121033157,16
-244581,-903397,-255750,-180913,-492058|-735587|-401829|-60795|-333948|-944470|-46876|-861634|-312297|-972354|-83628|-436798|-774929|-451797|-499319|,-848121|-727220|-788233|-607137|-83229|-357930|-703595|-326720|-816936|-564550|-505324|-994973|-738665|-486763|-410281|,-462896|-338410|-11058|-932460|-607208|-334980|-717819|-860571|-510262|-537455|-617903|-829415|-359639|-7394|-504858|,-426461|-44784|-699564|-388293|-844245|-866462|-808267|-779387|-321429|-752575|-523156|-683815|-946435|-820446|-94636|,-162032|-42598|-590557|-559649|-166228|-40322|-815393|-251474|-523501|-68553|-966117|-415026|-482193|-177201|-416347|,-657869|-468613|-102049|-532730|-739681|-13108|-859716|-338281|-610188|-479211|-3136|-309254|-627655|-630958|-420225|,-536201|-343956|-83363|-69666|-271415|-746104|-791093|-755000|-352514|-246335|-412912|-400547|-994016|-599022|-529505|,-239322|-848474|-821934|-891800|-748674|-396779|-668390|-789237|-733604|-913522|-497361|-480470|-383354|-403665|-820197|,-115491|-135512|-348764|-939312|-483833|-58237|-957631|-236528|-624732|-726119|-333016|-348259|-525399|-174|-203545|,-882603|-156886|-209887|-609565|-361491|-307056|-433142|-918819|-475234|-997139|-783709|-284583|-587166|-581475|-18458|,-524731|-245554|-795726|-391617|-925989|-722772|-796860|-982386|-140936|-594852|-416073|-296494|-198653|-548527|-933814|,-822062|-968124|-847399|-831894|-643727|-908868|-645001|-137559|-42596|-101787|-951562|-711686|-283770|-937480|-327475|,1049,76105,1109,1047,53048046048049000000000000000000000000001043,53049056048051046048049000000000000000001043,48046048057000000000000000000000000000001043,48046048052000000000000000000000000000001043,66000000000000000000000000000000000000001043,71000000000000000000000000000000000000001043,49057057052045048056045048057000000000001043,49057057052045049048045049052000000000001043,49057057052045048056045050055000000000001043,68069076073086069082032073078032080069083127,65073083000000000000000000000000000000001043,101111100111108105116101115046032102108118146,17
-656075,-382824,-30575,-639131,-525658|-345404|-511075|-636741|-529016|-104948|-238426|-819438|-806529|-205289|-265071|-965081|-72546|-91619|-38871|,-610328|-972516|-566030|-589225|-256398|-353990|-563048|-786354|-390609|-434352|-705134|-867521|-279767|-902715|-353253|,-858446|-274024|-231551|-616252|-322163|-117649|-913762|-224274|-473721|-492153|-574756|-904621|-468385|-18627|-394735|,-486669|-414397|-619558|-105659|-899607|-485765|-207557|-541322|-636156|-641950|-178770|-619791|-749031|-393414|-831312|,-158397|-563008|-757180|-985315|-305266|-320777|-823027|-790912|-186546|-779855|-154522|-654248|-932420|-54204|-771975|,-285235|-549552|-646602|-719679|-641319|-668269|-174738|-599652|-298663|-732961|-809026|-740796|-546601|-73205|-468845|,-146768|-489133|-43776|-623474|-952677|-6127|-256045|-959613|-815892|-254575|-469765|-839663|-879025|-464544|-861110|,-498513|-957123|-55705|-338670|-548475|-757045|-228131|-617397|-445828|-887291|-941419|-59366|-47566|-188489|-275131|,-823406|-249588|-573085|-209471|-357881|-805271|-781832|-588362|-762410|-833590|-294057|-118257|-81135|-4151|-647602|,-381464|-9908|-893354|-140257|-356471|-475459|-623335|-44183|-973836|-115211|-138275|-348680|-266185|-170174|-79863|,-344013|-536384|-703740|-942680|-269079|-119827|-168626|-620526|-355250|-280271|-381744|-724037|-180679|-292860|-659333|,-132193|-392663|-62138|-536017|-442765|-969016|-867839|-360870|-186498|-134925|-683127|-554210|-534475|-130664|-529196|,1050,280315,5329,1045,51055046048049000000000000000000000000001043,52054050053057046054051000000000000000001043,48046048057000000000000000000000000000001043,48046048052000000000000000000000000000001043,66000000000000000000000000000000000000001043,71000000000000000000000000000000000000001043,49057057050045048052045050056000000000001043,49057057050045048053045049054000000000001043,49057057050045048053045048051000000000001043,84065075069032066065067075032082069084086126,84082085067076000000000000000000000000001043,112032102117114105111117115108121032115113145,18
-53479,72669,-881234,-741187,-122070|-146289|-688170|-885047|-112951|-151466|-671474|-444634|-344519|-68756|-865195|-795523|-280539|-944716|-857983|,-54425|-997490|-148854|-638446|-234306|-657480|-720225|-810239|-294111|-237973|-77293|-45788|-384108|-979404|-677432|,-717517|-370352|-923366|-353042|-262469|-516851|-620732|-857944|-614667|-993876|-951626|-963058|-533515|-72682|-594180|,-45400|-41518|-357596|-765301|-263813|-677935|-180343|-612161|-966107|-547873|-804311|-681031|-480532|-77533|-941793|,-462119|-672768|-32170|-938394|-853481|-622505|-905772|-754898|-582778|-259325|-106033|-514658|-8974|-190882|-791834|,-138989|-686996|-219182|-837604|-65315|-548152|-203695|-990482|-117336|-485537|-308068|-45497|-439060|-830467|-140495|,-785629|-681881|-359439|-541587|-805099|-39075|-875093|-233232|-789711|-813615|-516815|-513563|-72215|-830504|-380647|,-499168|-751738|-249238|-98064|-227504|-806007|-276598|-705396|-684342|-519369|-614107|-69312|-368778|-295499|-207611|,-259668|-224209|-627357|-709729|-331988|-332632|-21777|-707531|-804648|-259681|-696895|-399840|-848782|-91960|-461811|,-594332|-605327|-922664|-213687|-112590|-492000|-424739|-684835|-488962|-366496|-352147|-912846|-199606|-348998|-196965|,-784749|-871111|-768401|-123732|-322471|-290642|-115468|-690050|-655403|-134573|-946022|-76850|-600212|-480344|-513996|,-160524|-731626|-868336|-114975|-398091|-901091|-307209|-106097|-122383|-443608|-405236|-386289|-585764|-215744|-128410|,1051,365148,20203,1045,49050046048049000000000000000000000000001043,49052048049055046048057000000000000000001043,48046048056000000000000000000000000000001043,48046048052000000000000000000000000000001043,79000000000000000000000000000000000000001043,80000000000000000000000000000000000000001043,49057057054045048053045048056000000000001043,49057057054045048051045049052000000000001043,49057057054045048054045048052000000000001043,84065075069032066065067075032082069084086126,70079067000000000000000000000000000000001043,115115032112105110116111032098101097110116076,19
-288369,-600746,-845770,-671610,-504047|-207903|-61756|-239790|-627916|-319815|-457477|-218850|-500760|-957801|-666251|-743626|-626652|-116157|-309399|,-708067|-557228|-390310|-788205|-396712|-785704|-631310|-94629|-704971|-327938|-777932|-479271|-992913|-142698|-394444|,-61537|-485129|-5416|-246732|-228347|-123969|-763821|-754294|-36323|-704279|-83994|-544469|-136856|-948124|-122067|,-424548|-925121|-631728|-100188|-834427|-956036|-383892|-205424|-287095|-154892|-122516|-82995|-858085|-467315|-238400|,-31404|-312330|-186479|-344709|-728463|-754492|-988415|-828310|-604291|-399123|-264889|-918638|-355071|-265916|-98095|,-945161|-15364|-914923|-162365|-702192|-483290|-489520|-72370|-605771|-823505|-721251|-722457|-44209|-426514|-262266|,-314521|-60338|-987342|-692458|-886508|-740686|-541670|-954050|-414843|-406159|-417891|-714784|-877306|-31115|-302045|,-793301|-664050|-472411|-339508|-70646|-212643|-475307|-999119|-275467|-871024|-122115|-394085|-199139|-737931|-25416|,-529577|-78908|-726809|-663601|-704736|-97171|-826653|-900197|-586911|-694131|-467070|-215213|-389024|-287331|-968987|,-740774|-248620|-946337|-499950|-734074|-473034|-672841|-811307|-510861|-137271|-923776|-320950|-549745|-382098|-80079|,-448364|-153049|-217608|-773309|-146367|-493914|-373881|-482040|-532869|-238117|-221517|-498167|-502562|-564408|-207183|,-72161|-658372|-294883|-351574|-519023|-153203|-327773|-90224|-887065|-470836|-829127|-853940|-592887|-161383|-260602|,1051,291530,16545,1046,57046048049000000000000000000000000000001043,49051050056056046050052000000000000000001043,48046048057000000000000000000000000000001043,48046048057000000000000000000000000000001043,79000000000000000000000000000000000000001043,80000000000000000000000000000000000000001043,49057057054045048050045048050000000000001043,49057057054045048051045048051000000000001043,49057057054045048050045049058000000000001043,84065075069032066065067075032082069084086126,83072073081000000000000000000000000000001043,101115046032105110115116114117099116105112154,20
-740887,-736219,-939358,-380818,-441725|-23287|-33932|-758764|-690851|-327183|-339645|-955688|-428719|-950369|-616866|-390557|-997251|-324376|-195020|,-650915|-926015|-132885|-980850|-692512|-914713|-945907|-844292|-863824|-273818|-848193|-243266|-220432|-172125|-180349|,-18756|-304126|-560671|-67497|-421148|-390133|-789331|-696679|-251971|-625432|-960356|-937993|-102772|-582272|-914449|,-428298|-144573|-95049|-256834|-3433|-198808|-105650|-670881|-959749|-980012|-384445|-138960|-29256|-691839|-64816|,-402464|-86258|-411039|-836646|-960281|-256813|-253132|-903998|-588995|-948612|-253708|-7195|-776704|-987249|-103243|,-830556|-727500|-846227|-583724|-612972|-748403|-682686|-25136|-751117|-303828|-990509|-111937|-887725|-277431|-661458|,-909074|-319729|-112374|-543423|-60371|-679721|-268902|-550838|-988623|-623910|-992975|-955048|-300363|-398610|-184919|,-69716|-985544|-592445|-551033|-398870|-419054|-920345|-927294|-865822|-547118|-616743|-449038|-304511|-261320|-55301|,-139225|-26385|-908602|-867551|-131631|-794125|-739111|-531722|-55479|-329879|-460790|-788091|-846091|-383257|-783413|,-111879|-38997|-555566|-910131|-78822|-979710|-175814|-612065|-522372|-929200|-978192|-583671|-695332|-593826|-795263|,-608908|-39631|-384454|-391770|-339715|-564758|-831713|-59724|-983324|-804450|-588126|-2214|-445207|-568247|-923788|,-107041|-848176|-583147|-383736|-68874|-62888|-931725|-896464|-904738|-524093|-832516|-369275|-905729|-356495|-341532|,1051,190604,20623,1047,52054046048049000000000000000000000000001043,55053056055057046055055000000000000000001043,48046049049000000000000000000000000000001043,48046048056000000000000000000000000000001043,79000000000000000000000000000000000000001043,80000000000000000000000000000000000000001043,49057057054045048049045049054000000000001043,49057057054045048051045050056000000000001043,49057057054045048050045048052000000000001043,67079076076069067084032067079069000000001043,77065073077000000000000000000000000000001043,32117110117115117097108032114101113117102159,21
-44165,316072,-960795,-385247,-703503|-433496|-549487|-680852|-32279|-896694|-645324|-149900|-112735|-513161|-493616|-977100|-634853|-58095|-948057|,-1430|-586043|-451353|-626583|-274034|-292358|-800457|-247337|-803246|-532190|-589523|-96438|-500055|-52010|-560667|,-635069|-888923|-8836|-734874|-188631|-343656|-299655|-692439|-183286|-570547|-104789|-209359|-160438|-627934|-760555|,-221972|-396468|-244687|-355908|-203729|-827686|-586247|-688855|-369902|-616472|-672265|-551094|-637053|-959589|-655893|,-800350|-509246|-839895|-344128|-434260|-86138|-495708|-896860|-222953|-147380|-441997|-743547|-575637|-426749|-180379|,-912425|-808497|-218343|-587992|-585271|-315386|-533329|-448992|-440268|-487686|-428258|-513698|-95414|-395619|-346641|,-911940|-29044|-431225|-59153|-459671|-420977|-203769|-195554|-465389|-800657|-558234|-576784|-784134|-25671|-481842|,-564493|-288067|-627127|-534653|-843915|-329627|-945495|-405649|-801254|-110777|-954223|-7727|-761974|-389447|-590106|,-881005|-781952|-873108|-551935|-103177|-445179|-490942|-941805|-224039|-829613|-263647|-816907|-374383|-674863|-770516|,-18260|-404314|-902970|-957049|-318570|-525391|-292256|-220114|-288514|-436986|-156973|-213402|-755796|-454565|-623857|,-827293|-175344|-905004|-742725|-436255|-627602|-2022|-372014|-194646|-555407|-239985|-378406|-107397|-317774|-19708|,-489870|-549427|-525616|-624979|-822989|-108496|-208070|-445525|-271562|-592141|-547192|-883132|-75790|-184330|-25626|,1051,327189,7190,1048,50056046048049000000000000000000000000001043,51050055057049046054053000000000000000001043,48046048052000000000000000000000000000001043,48046048053000000000000000000000000000001043,79000000000000000000000000000000000000001043,80000000000000000000000000000000000000001043,49057057054045048051045050050000000000001043,49057057054045048052045048057000000000001043,49057057054045048052045050049000000000001043,78079078070000000000000000000000000000001043,70079067000000000000000000000000000000001043,46032115108121108121032115112101099105098152,22
-648989,-190927,-528841,-440631,-255771|-661149|-736296|-110123|-753818|-834658|-54321|-688051|-71444|-789309|-683614|-949450|-657747|-952903|-369922|,-917471|-833591|-861515|-479986|-366696|-393687|-415214|-248855|-804900|-320486|-990812|-195642|-133172|-993418|-15589|,-938524|-307437|-679650|-675264|-913481|-601241|-568922|-930597|-261458|-93507|-842032|-871295|-332958|-261538|-80459|,-115646|-335043|-363307|-677915|-998789|-277909|-391340|-251666|-909|-526836|-854830|-148502|-426837|-850546|-369911|,-765945|-754279|-319104|-83162|-931815|-373041|-201952|-413093|-22880|-549818|-710890|-632482|-470681|-116463|-7226|,-835601|-573301|-471836|-645303|-145779|-102596|-992502|-536576|-364889|-932094|-982548|-689588|-696571|-993181|-195902|,-791892|-713466|-861826|-128463|-468470|-953314|-133796|-727630|-281057|-481971|-207944|-56677|-456880|-526261|-23587|,-794057|-560723|-779747|-607704|-354753|-808949|-663683|-381812|-381536|-362986|-780260|-364599|-786772|-267164|-684397|,-345669|-49675|-778082|-651657|-92787|-674758|-882048|-15684|-677325|-901035|-42203|-320451|-610919|-292907|-89942|,-473282|-452996|-65672|-914545|-703498|-547991|-995427|-109017|-77192|-536562|-857262|-241476|-250129|-433126|-23012|,-581809|-860925|-766673|-988760|-158787|-704637|-942244|-463165|-981346|-892187|-834099|-69293|-682533|-853788|-536336|,-741639|-161733|-338188|-233|-419080|-464248|-249705|-226924|-783094|-130223|-690350|-395324|-612708|-852506|-306656|,1051,304832,19878,1049,51056046048049000000000000000000000000001043,54056048056055046050055000000000000000001043,48046048057000000000000000000000000000001043,48046048050000000000000000000000000000001043,79000000000000000000000000000000000000001043,80000000000000000000000000000000000000001043,49057057054045048050045049050000000000001043,49057057054045048050045050053000000000001043,49057057054045048050045049057000000000001043,68069076073086069082032073078032080069083127,84082085067076000000000000000000000000001043,110115032104097103103108101032099097114102146,23
